NUMERO;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD_SOLICITADA;CANTIDAD_RECIBIDA;COD_PROVEEDOR_ELEGIDO;FECHA_CREACION;FECHA_MAXIMA_PROPUESTAS;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;CALIFICACION_ENTREGA;HA_SIDO_ELEGIDA;HA_SIDO_SATISFECHA;
1587316;52;26;1;0;NULL;TO_DATE('2013-10-25','YYYY-MM-DD');TO_TIMESTAMP('2013-11-01 19:14:53','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3694502;21;16;9;0;NULL;TO_DATE('2014-01-10','YYYY-MM-DD');TO_TIMESTAMP('2014-01-11 13:56:06','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7515685;7;18;18;0;NULL;TO_DATE('2014-03-14','YYYY-MM-DD');TO_TIMESTAMP('2014-03-16 02:21:08','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
904175;68;5;19;0;NULL;TO_DATE('2013-05-11','YYYY-MM-DD');TO_TIMESTAMP('2013-05-16 14:34:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5201752;68;2;8;0;'vu53@hotmail.com';TO_DATE('2014-03-07','YYYY-MM-DD');TO_TIMESTAMP('2014-03-17 02:48:18','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-25','YYYY-MM-DD');NULL;NULL;'Si';'No';
7849251;25;21;9;0;'juzo69@yahoo.com';TO_DATE('2014-01-22','YYYY-MM-DD');TO_TIMESTAMP('2014-01-29 03:55:19','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
3345964;70;9;12;0;'peqe75@gmail.com';TO_DATE('2013-12-13','YYYY-MM-DD');TO_TIMESTAMP('2013-12-21 11:14:06','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-02','YYYY-MM-DD');NULL;NULL;'Si';'No';
6116350;26;26;19;0;NULL;TO_DATE('2013-05-30','YYYY-MM-DD');TO_TIMESTAMP('2013-06-07 18:32:27','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
165700;45;16;9;0;NULL;TO_DATE('2013-12-09','YYYY-MM-DD');TO_TIMESTAMP('2013-12-10 13:50:30','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7131229;72;5;8;0;'to91@gmail.com';TO_DATE('2014-02-07','YYYY-MM-DD');TO_TIMESTAMP('2014-02-14 04:10:44','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
1407888;68;8;5;0;'vi15@gmail.com';TO_DATE('2013-09-05','YYYY-MM-DD');TO_TIMESTAMP('2013-09-12 18:33:18','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-20','YYYY-MM-DD');NULL;NULL;'Si';'No';
7447530;52;30;14;14;'lu59@uniandes.edu.co';TO_DATE('2013-06-22','YYYY-MM-DD');TO_TIMESTAMP('2013-06-25 16:21:30','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-05','YYYY-MM-DD');TO_DATE('2013-07-02','YYYY-MM-DD');5;'Si';'Si';
4396891;56;21;12;0;'vazi20@hotmail.com';TO_DATE('2013-07-01','YYYY-MM-DD');TO_TIMESTAMP('2013-07-05 02:08:23','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-13','YYYY-MM-DD');NULL;NULL;'Si';'No';
764421;70;8;7;7;'po62@yahoo.com';TO_DATE('2013-11-22','YYYY-MM-DD');TO_TIMESTAMP('2013-11-27 02:24:37','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-11','YYYY-MM-DD');TO_DATE('2013-12-12','YYYY-MM-DD');4;'Si';'Si';
859540;5;28;10;0;NULL;TO_DATE('2013-09-02','YYYY-MM-DD');TO_TIMESTAMP('2013-09-06 08:24:01','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2626883;55;28;1;0;NULL;TO_DATE('2013-07-01','YYYY-MM-DD');TO_TIMESTAMP('2013-07-11 20:41:58','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4699928;31;29;16;0;'xiju86@hotmail.com';TO_DATE('2014-01-21','YYYY-MM-DD');TO_TIMESTAMP('2014-01-21 14:26:29','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-29','YYYY-MM-DD');NULL;NULL;'Si';'No';
7111841;3;13;13;0;'guwa51@hotmail.com';TO_DATE('2013-12-22','YYYY-MM-DD');TO_TIMESTAMP('2014-01-01 11:58:36','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-15','YYYY-MM-DD');NULL;NULL;'Si';'No';
2989939;60;30;15;0;'re16@uniandes.edu.co';TO_DATE('2014-02-20','YYYY-MM-DD');TO_TIMESTAMP('2014-02-27 04:06:22','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-06','YYYY-MM-DD');NULL;NULL;'Si';'No';
6056325;66;13;16;0;NULL;TO_DATE('2014-01-22','YYYY-MM-DD');TO_TIMESTAMP('2014-02-01 01:45:57','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6274439;51;29;20;0;NULL;TO_DATE('2013-07-28','YYYY-MM-DD');TO_TIMESTAMP('2013-07-31 00:13:01','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
145863;63;18;18;0;NULL;TO_DATE('2013-04-24','YYYY-MM-DD');TO_TIMESTAMP('2013-04-28 07:24:07','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9254439;70;9;9;0;'weqo42@gmail.com';TO_DATE('2014-03-24','YYYY-MM-DD');TO_TIMESTAMP('2014-03-25 15:46:08','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-06','YYYY-MM-DD');NULL;NULL;'Si';'No';
8110880;65;19;17;0;NULL;TO_DATE('2013-11-28','YYYY-MM-DD');TO_TIMESTAMP('2013-12-05 21:47:23','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2901251;35;18;16;0;NULL;TO_DATE('2014-04-13','YYYY-MM-DD');TO_TIMESTAMP('2014-04-23 07:32:41','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5030187;34;28;15;0;NULL;TO_DATE('2013-05-07','YYYY-MM-DD');TO_TIMESTAMP('2013-05-10 12:55:36','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7639689;4;29;9;9;'yi85@uniandes.edu.co';TO_DATE('2014-01-30','YYYY-MM-DD');TO_TIMESTAMP('2014-02-07 09:58:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-18','YYYY-MM-DD');TO_DATE('2014-02-16','YYYY-MM-DD');5;'Si';'Si';
473288;66;30;4;0;NULL;TO_DATE('2013-11-14','YYYY-MM-DD');TO_TIMESTAMP('2013-11-25 06:18:40','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5016387;57;26;13;0;'tu39@yahoo.com';TO_DATE('2013-08-22','YYYY-MM-DD');TO_TIMESTAMP('2013-08-29 04:22:34','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
5637291;64;11;14;14;'ne45@yahoo.com';TO_DATE('2013-09-13','YYYY-MM-DD');TO_TIMESTAMP('2013-09-18 16:24:40','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-25','YYYY-MM-DD');TO_DATE('2013-09-22','YYYY-MM-DD');5;'Si';'Si';
5700433;71;2;17;0;'kido42@uniandes.edu.co';TO_DATE('2013-08-09','YYYY-MM-DD');TO_TIMESTAMP('2013-08-19 12:09:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-31','YYYY-MM-DD');NULL;NULL;'Si';'No';
5516906;18;26;19;0;NULL;TO_DATE('2014-03-12','YYYY-MM-DD');TO_TIMESTAMP('2014-03-18 08:09:27','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
764211;72;2;13;0;'zufo3@hotmail.com';TO_DATE('2013-09-21','YYYY-MM-DD');TO_TIMESTAMP('2013-09-21 17:12:36','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-28','YYYY-MM-DD');NULL;NULL;'Si';'No';
6695532;70;10;11;11;'peqe75@gmail.com';TO_DATE('2014-02-16','YYYY-MM-DD');TO_TIMESTAMP('2014-02-19 13:27:01','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-07','YYYY-MM-DD');3;'Si';'Si';
6178903;25;21;11;0;NULL;TO_DATE('2013-05-14','YYYY-MM-DD');TO_TIMESTAMP('2013-05-15 18:07:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5331938;3;20;9;0;NULL;TO_DATE('2013-10-08','YYYY-MM-DD');TO_TIMESTAMP('2013-10-18 14:58:04','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7057481;35;17;4;0;NULL;TO_DATE('2013-12-15','YYYY-MM-DD');TO_TIMESTAMP('2013-12-18 00:59:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7556755;40;14;18;0;NULL;TO_DATE('2013-09-30','YYYY-MM-DD');TO_TIMESTAMP('2013-10-04 00:57:26','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3993326;66;17;16;0;NULL;TO_DATE('2014-02-02','YYYY-MM-DD');TO_TIMESTAMP('2014-02-07 01:07:29','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6383727;52;17;3;6;'xe60@hotmail.com';TO_DATE('2013-08-09','YYYY-MM-DD');TO_TIMESTAMP('2013-08-20 10:26:54','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-29','YYYY-MM-DD');TO_DATE('2013-08-28','YYYY-MM-DD');5;'Si';'Si';
500844;54;11;19;0;'re16@uniandes.edu.co';TO_DATE('2013-11-28','YYYY-MM-DD');TO_TIMESTAMP('2013-12-08 11:52:26','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-18','YYYY-MM-DD');NULL;NULL;'Si';'No';
5185558;37;25;14;0;'du32@hotmail.com';TO_DATE('2014-01-25','YYYY-MM-DD');TO_TIMESTAMP('2014-02-04 04:05:53','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
9896897;38;22;9;0;'ko62@hotmail.com';TO_DATE('2014-01-14','YYYY-MM-DD');TO_TIMESTAMP('2014-01-16 04:07:24','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-31','YYYY-MM-DD');NULL;NULL;'Si';'No';
6504945;69;10;6;0;NULL;TO_DATE('2013-06-01','YYYY-MM-DD');TO_TIMESTAMP('2013-06-05 20:05:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7780715;57;27;1;2;'li12@yahoo.com';TO_DATE('2014-03-09','YYYY-MM-DD');TO_TIMESTAMP('2014-03-11 20:00:01','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-23','YYYY-MM-DD');TO_DATE('2014-03-18','YYYY-MM-DD');5;'Si';'Si';
2290224;45;30;19;0;NULL;TO_DATE('2014-03-18','YYYY-MM-DD');TO_TIMESTAMP('2014-03-21 19:10:01','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
222038;45;20;18;34;'ru61@uniandes.edu.co';TO_DATE('2013-06-29','YYYY-MM-DD');TO_TIMESTAMP('2013-07-03 07:26:55','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');4;'Si';'Si';
8632941;71;7;6;0;NULL;TO_DATE('2013-09-15','YYYY-MM-DD');TO_TIMESTAMP('2013-09-19 12:48:04','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2464754;53;22;11;13;'seqo49@uniandes.edu.co';TO_DATE('2013-09-27','YYYY-MM-DD');TO_TIMESTAMP('2013-10-08 12:55:53','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-18','YYYY-MM-DD');TO_DATE('2013-10-17','YYYY-MM-DD');5;'Si';'Si';
9101269;68;3;4;0;NULL;TO_DATE('2013-09-18','YYYY-MM-DD');TO_TIMESTAMP('2013-09-19 01:01:59','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3338375;33;23;1;0;NULL;TO_DATE('2013-10-27','YYYY-MM-DD');TO_TIMESTAMP('2013-11-02 04:35:50','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9712397;70;8;7;8;'qaco88@gmail.com';TO_DATE('2014-02-03','YYYY-MM-DD');TO_TIMESTAMP('2014-02-14 11:05:42','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-27','YYYY-MM-DD');TO_DATE('2014-03-04','YYYY-MM-DD');0;'Si';'Si';
9722018;67;5;18;30;'vi15@gmail.com';TO_DATE('2013-07-27','YYYY-MM-DD');TO_TIMESTAMP('2013-08-04 06:13:52','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-08-18','YYYY-MM-DD');5;'Si';'Si';
1620406;37;22;17;0;'rola90@uniandes.edu.co';TO_DATE('2013-12-11','YYYY-MM-DD');TO_TIMESTAMP('2013-12-22 10:49:05','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-03','YYYY-MM-DD');NULL;NULL;'Si';'No';
6151326;50;19;17;0;NULL;TO_DATE('2013-06-18','YYYY-MM-DD');TO_TIMESTAMP('2013-06-29 06:06:48','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2594351;11;28;8;0;'guwa51@hotmail.com';TO_DATE('2014-03-01','YYYY-MM-DD');TO_TIMESTAMP('2014-03-08 09:40:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-23','YYYY-MM-DD');NULL;NULL;'Si';'No';
9847732;53;11;6;0;'bi18@yahoo.com';TO_DATE('2013-10-16','YYYY-MM-DD');TO_TIMESTAMP('2013-10-19 22:17:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
3568151;9;27;6;0;NULL;TO_DATE('2014-03-09','YYYY-MM-DD');TO_TIMESTAMP('2014-03-18 05:07:05','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2412404;32;21;1;0;'ti55@uniandes.edu.co';TO_DATE('2013-09-11','YYYY-MM-DD');TO_TIMESTAMP('2013-09-15 16:18:24','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
5535186;65;18;9;0;'ne45@yahoo.com';TO_DATE('2014-02-21','YYYY-MM-DD');TO_TIMESTAMP('2014-03-01 15:05:05','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
3878032;69;7;14;0;NULL;TO_DATE('2013-10-21','YYYY-MM-DD');TO_TIMESTAMP('2013-10-31 14:45:25','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4313399;64;30;15;0;'roha13@uniandes.edu.co';TO_DATE('2013-05-26','YYYY-MM-DD');TO_TIMESTAMP('2013-05-27 05:53:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-09','YYYY-MM-DD');NULL;NULL;'Si';'No';
