NUMERO;COD_USUARIO;FECHA_CREACION;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;PRECIO_CABANDES;HA_SIDO_CANCELADO;HA_SIDO_ENTREGADO;
8012622;'vazo63@uniandes.edu.co';TO_DATE('2014-01-31','YYYY-MM-DD');TO_DATE('2014-02-14','YYYY-MM-DD');TO_DATE('2014-02-15','YYYY-MM-DD');84876;'No';'Si';
7342978;'kevu17@gmail.com';TO_DATE('2013-08-08','YYYY-MM-DD');TO_DATE('2013-08-18','YYYY-MM-DD');NULL;115637;'Si';'No';
166235;'fapa49@uniandes.edu.co';TO_DATE('2013-06-14','YYYY-MM-DD');TO_DATE('2013-06-24','YYYY-MM-DD');TO_DATE('2013-06-21','YYYY-MM-DD');248876;'No';'Si';
8711778;'qisa5@uniandes.edu.co';TO_DATE('2013-11-02','YYYY-MM-DD');TO_DATE('2013-11-10','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');246858;'No';'Si';
5723597;'gipe93@hotmail.com';TO_DATE('2013-09-07','YYYY-MM-DD');TO_DATE('2013-09-18','YYYY-MM-DD');NULL;68993;'No';'No';
6918696;'ku31@uniandes.edu.co';TO_DATE('2014-02-26','YYYY-MM-DD');TO_DATE('2014-03-09','YYYY-MM-DD');NULL;264706;'No';'No';
3124345;'ce70@uniandes.edu.co';TO_DATE('2014-01-21','YYYY-MM-DD');TO_DATE('2014-01-28','YYYY-MM-DD');NULL;96221;'Si';'No';
4438861;'ge36@yahoo.com';TO_DATE('2013-05-31','YYYY-MM-DD');TO_DATE('2013-06-07','YYYY-MM-DD');TO_DATE('2013-06-05','YYYY-MM-DD');291307;'No';'Si';
6465870;'fuke46@yahoo.com';TO_DATE('2013-08-25','YYYY-MM-DD');TO_DATE('2013-09-09','YYYY-MM-DD');TO_DATE('2013-09-08','YYYY-MM-DD');147080;'No';'Si';
1665928;'cugu88@gmail.com';TO_DATE('2013-10-04','YYYY-MM-DD');TO_DATE('2013-10-11','YYYY-MM-DD');NULL;280136;'No';'No';
6632989;'ji39@yahoo.com';TO_DATE('2014-04-08','YYYY-MM-DD');TO_DATE('2014-04-16','YYYY-MM-DD');TO_DATE('2014-04-15','YYYY-MM-DD');37054;'No';'Si';
5131587;'ka83@gmail.com';TO_DATE('2014-02-18','YYYY-MM-DD');TO_DATE('2014-03-03','YYYY-MM-DD');NULL;257276;'No';'No';
4116286;'do2@gmail.com';TO_DATE('2013-11-16','YYYY-MM-DD');TO_DATE('2013-11-29','YYYY-MM-DD');TO_DATE('2013-11-26','YYYY-MM-DD');154302;'No';'Si';
3356649;'heqi29@hotmail.com';TO_DATE('2013-08-03','YYYY-MM-DD');TO_DATE('2013-08-11','YYYY-MM-DD');NULL;64696;'No';'No';
7919567;'ni36@yahoo.com';TO_DATE('2013-05-17','YYYY-MM-DD');TO_DATE('2013-05-31','YYYY-MM-DD');NULL;118793;'No';'No';
8327411;'vazo63@uniandes.edu.co';TO_DATE('2014-01-19','YYYY-MM-DD');TO_DATE('2014-02-03','YYYY-MM-DD');NULL;119933;'No';'No';
6745498;'bowi1@yahoo.com';TO_DATE('2013-10-21','YYYY-MM-DD');TO_DATE('2013-10-31','YYYY-MM-DD');TO_DATE('2013-11-01','YYYY-MM-DD');148406;'No';'Si';
4950161;'nami42@uniandes.edu.co';TO_DATE('2013-12-04','YYYY-MM-DD');TO_DATE('2013-12-15','YYYY-MM-DD');TO_DATE('2013-12-14','YYYY-MM-DD');248413;'No';'Si';
4504880;'tuno67@gmail.com';TO_DATE('2013-11-12','YYYY-MM-DD');TO_DATE('2013-11-19','YYYY-MM-DD');NULL;13809;'No';'No';
1690022;'heqi29@hotmail.com';TO_DATE('2014-02-14','YYYY-MM-DD');TO_DATE('2014-02-24','YYYY-MM-DD');NULL;235049;'Si';'No';
8268147;'ne28@gmail.com';TO_DATE('2013-07-05','YYYY-MM-DD');TO_DATE('2013-07-19','YYYY-MM-DD');NULL;119944;'Si';'No';
8243295;'xu4@uniandes.edu.co';TO_DATE('2013-10-14','YYYY-MM-DD');TO_DATE('2013-10-21','YYYY-MM-DD');NULL;152490;'Si';'No';
976844;'cugu88@gmail.com';TO_DATE('2013-06-18','YYYY-MM-DD');TO_DATE('2013-06-25','YYYY-MM-DD');NULL;248481;'No';'No';
368055;'ruju50@yahoo.com';TO_DATE('2014-03-22','YYYY-MM-DD');TO_DATE('2014-04-05','YYYY-MM-DD');TO_DATE('2014-04-04','YYYY-MM-DD');90071;'No';'Si';
1081191;'ru11@hotmail.com';TO_DATE('2013-10-11','YYYY-MM-DD');TO_DATE('2013-10-22','YYYY-MM-DD');TO_DATE('2013-10-21','YYYY-MM-DD');51237;'No';'Si';
6995585;'to86@gmail.com';TO_DATE('2013-12-29','YYYY-MM-DD');TO_DATE('2014-01-05','YYYY-MM-DD');NULL;260571;'Si';'No';
3745881;'pese65@gmail.com';TO_DATE('2013-08-06','YYYY-MM-DD');TO_DATE('2013-08-17','YYYY-MM-DD');NULL;14408;'No';'No';
563103;'ku31@uniandes.edu.co';TO_DATE('2013-10-21','YYYY-MM-DD');TO_DATE('2013-10-31','YYYY-MM-DD');NULL;30983;'No';'No';
3508051;'fado22@gmail.com';TO_DATE('2014-01-23','YYYY-MM-DD');TO_DATE('2014-01-30','YYYY-MM-DD');NULL;21487;'No';'No';
3244560;'tipu74@uniandes.edu.co';TO_DATE('2013-11-08','YYYY-MM-DD');TO_DATE('2013-11-23','YYYY-MM-DD');NULL;148505;'Si';'No';
419759;'fili55@yahoo.com';TO_DATE('2013-04-28','YYYY-MM-DD');TO_DATE('2013-05-07','YYYY-MM-DD');NULL;291880;'No';'No';
5341673;'fuke46@yahoo.com';TO_DATE('2013-09-19','YYYY-MM-DD');TO_DATE('2013-09-30','YYYY-MM-DD');NULL;157036;'No';'No';
8592866;'ha61@gmail.com';TO_DATE('2013-06-01','YYYY-MM-DD');TO_DATE('2013-06-12','YYYY-MM-DD');NULL;187604;'Si';'No';
6092516;'ge36@yahoo.com';TO_DATE('2014-01-19','YYYY-MM-DD');TO_DATE('2014-01-28','YYYY-MM-DD');TO_DATE('2014-01-31','YYYY-MM-DD');292911;'No';'Si';
2096928;'ku51@uniandes.edu.co';TO_DATE('2013-07-12','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');NULL;107390;'Si';'No';
6532264;'xu4@uniandes.edu.co';TO_DATE('2014-04-03','YYYY-MM-DD');TO_DATE('2014-04-17','YYYY-MM-DD');NULL;142395;'Si';'No';
9825904;'tuwo3@hotmail.com';TO_DATE('2014-02-01','YYYY-MM-DD');TO_DATE('2014-02-09','YYYY-MM-DD');NULL;24329;'Si';'No';
5666022;'hose83@gmail.com';TO_DATE('2014-01-29','YYYY-MM-DD');TO_DATE('2014-02-13','YYYY-MM-DD');NULL;44428;'No';'No';
1437129;'mu11@uniandes.edu.co';TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-22','YYYY-MM-DD');TO_DATE('2013-11-21','YYYY-MM-DD');231229;'No';'Si';
6456373;'nuku12@yahoo.com';TO_DATE('2013-07-12','YYYY-MM-DD');TO_DATE('2013-07-23','YYYY-MM-DD');NULL;155826;'No';'No';
134627;'wenu82@gmail.com';TO_DATE('2014-01-20','YYYY-MM-DD');TO_DATE('2014-01-28','YYYY-MM-DD');NULL;40677;'No';'No';
9716757;'se30@hotmail.com';TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-11-06','YYYY-MM-DD');TO_DATE('2013-11-06','YYYY-MM-DD');73947;'No';'Si';
4320691;'to93@yahoo.com';TO_DATE('2013-05-04','YYYY-MM-DD');TO_DATE('2013-05-17','YYYY-MM-DD');TO_DATE('2013-05-12','YYYY-MM-DD');109969;'No';'Si';
5636369;'gixi51@yahoo.com';TO_DATE('2014-02-15','YYYY-MM-DD');TO_DATE('2014-02-28','YYYY-MM-DD');NULL;114281;'No';'No';
3914040;'do2@gmail.com';TO_DATE('2013-05-19','YYYY-MM-DD');TO_DATE('2013-06-03','YYYY-MM-DD');NULL;299177;'No';'No';
5362669;'ni44@uniandes.edu.co';TO_DATE('2014-03-28','YYYY-MM-DD');TO_DATE('2014-04-09','YYYY-MM-DD');TO_DATE('2014-04-05','YYYY-MM-DD');293935;'No';'Si';
8176081;'lu59@gmail.com';TO_DATE('2013-06-09','YYYY-MM-DD');TO_DATE('2013-06-16','YYYY-MM-DD');TO_DATE('2013-06-12','YYYY-MM-DD');136544;'No';'Si';
7461437;'ra4@gmail.com';TO_DATE('2013-10-31','YYYY-MM-DD');TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-19','YYYY-MM-DD');269428;'No';'Si';
5000587;'vigi73@hotmail.com';TO_DATE('2014-01-11','YYYY-MM-DD');TO_DATE('2014-01-18','YYYY-MM-DD');NULL;20912;'No';'No';
8795011;'pese65@gmail.com';TO_DATE('2013-08-26','YYYY-MM-DD');TO_DATE('2013-09-08','YYYY-MM-DD');TO_DATE('2013-09-06','YYYY-MM-DD');190420;'No';'Si';
8242909;'wu28@yahoo.com';TO_DATE('2014-02-16','YYYY-MM-DD');TO_DATE('2014-02-24','YYYY-MM-DD');NULL;39356;'No';'No';
5724190;'taxu38@gmail.com';TO_DATE('2013-06-13','YYYY-MM-DD');TO_DATE('2013-06-25','YYYY-MM-DD');NULL;12532;'No';'No';
1562962;'gipe93@hotmail.com';TO_DATE('2013-07-30','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');76429;'No';'Si';
1008603;'co11@uniandes.edu.co';TO_DATE('2014-01-27','YYYY-MM-DD');TO_DATE('2014-02-11','YYYY-MM-DD');NULL;96041;'No';'No';
8474644;'me32@uniandes.edu.co';TO_DATE('2013-11-16','YYYY-MM-DD');TO_DATE('2013-11-27','YYYY-MM-DD');NULL;205571;'Si';'No';
8891509;'huqi23@gmail.com';TO_DATE('2014-02-03','YYYY-MM-DD');TO_DATE('2014-02-18','YYYY-MM-DD');NULL;47536;'Si';'No';
3156981;'so82@gmail.com';TO_DATE('2013-09-04','YYYY-MM-DD');TO_DATE('2013-09-19','YYYY-MM-DD');TO_DATE('2013-09-24','YYYY-MM-DD');150844;'No';'Si';
2916426;'wenu82@gmail.com';TO_DATE('2014-01-10','YYYY-MM-DD');TO_DATE('2014-01-17','YYYY-MM-DD');NULL;208283;'No';'No';
6320608;'qipe68@gmail.com';TO_DATE('2013-11-08','YYYY-MM-DD');TO_DATE('2013-11-23','YYYY-MM-DD');NULL;45187;'Si';'No';
1285010;'ku50@hotmail.com';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-02-27','YYYY-MM-DD');NULL;113876;'Si';'No';
2423047;'mo65@hotmail.com';TO_DATE('2013-07-03','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');NULL;120275;'No';'No';
5237429;'nu43@uniandes.edu.co';TO_DATE('2014-01-07','YYYY-MM-DD');TO_DATE('2014-01-22','YYYY-MM-DD');NULL;34937;'No';'No';
939175;'wa75@yahoo.com';TO_DATE('2014-02-23','YYYY-MM-DD');TO_DATE('2014-03-05','YYYY-MM-DD');NULL;183629;'Si';'No';
7365850;'tuwo3@hotmail.com';TO_DATE('2013-08-08','YYYY-MM-DD');TO_DATE('2013-08-18','YYYY-MM-DD');TO_DATE('2013-08-22','YYYY-MM-DD');98268;'No';'Si';
8862949;'ha61@gmail.com';TO_DATE('2013-05-28','YYYY-MM-DD');TO_DATE('2013-06-10','YYYY-MM-DD');NULL;118225;'Si';'No';
5274040;'cuyu59@hotmail.com';TO_DATE('2013-05-13','YYYY-MM-DD');TO_DATE('2013-05-23','YYYY-MM-DD');NULL;66682;'No';'No';
2874621;'benu23@uniandes.edu.co';TO_DATE('2013-12-20','YYYY-MM-DD');TO_DATE('2014-01-01','YYYY-MM-DD');NULL;130676;'Si';'No';
6139534;'fili55@yahoo.com';TO_DATE('2013-10-05','YYYY-MM-DD');TO_DATE('2013-10-20','YYYY-MM-DD');NULL;103529;'No';'No';
9487447;'do2@gmail.com';TO_DATE('2013-11-02','YYYY-MM-DD');TO_DATE('2013-11-15','YYYY-MM-DD');NULL;251523;'No';'No';
7532880;'yixe21@yahoo.com';TO_DATE('2013-06-07','YYYY-MM-DD');TO_DATE('2013-06-17','YYYY-MM-DD');TO_DATE('2013-06-17','YYYY-MM-DD');70605;'No';'Si';
7424556;'qedi8@yahoo.com';TO_DATE('2013-09-25','YYYY-MM-DD');TO_DATE('2013-10-10','YYYY-MM-DD');NULL;295319;'Si';'No';
8693595;'tuwo3@hotmail.com';TO_DATE('2013-06-12','YYYY-MM-DD');TO_DATE('2013-06-25','YYYY-MM-DD');NULL;249000;'No';'No';
7880925;'ra4@gmail.com';TO_DATE('2013-11-03','YYYY-MM-DD');TO_DATE('2013-11-17','YYYY-MM-DD');NULL;205400;'No';'No';
3352350;'dimi33@gmail.com';TO_DATE('2014-02-27','YYYY-MM-DD');TO_DATE('2014-03-07','YYYY-MM-DD');NULL;117629;'No';'No';
7998540;'nami42@uniandes.edu.co';TO_DATE('2013-10-11','YYYY-MM-DD');TO_DATE('2013-10-21','YYYY-MM-DD');NULL;93703;'No';'No';
1888130;'nu43@uniandes.edu.co';TO_DATE('2013-10-18','YYYY-MM-DD');TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');183832;'No';'Si';
1629515;'te97@gmail.com';TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-27','YYYY-MM-DD');TO_DATE('2013-08-27','YYYY-MM-DD');70386;'No';'Si';
8536386;'ne28@gmail.com';TO_DATE('2013-08-11','YYYY-MM-DD');TO_DATE('2013-08-20','YYYY-MM-DD');NULL;85459;'Si';'No';
7587478;'mu11@uniandes.edu.co';TO_DATE('2013-10-06','YYYY-MM-DD');TO_DATE('2013-10-18','YYYY-MM-DD');NULL;299896;'No';'No';
8498577;'yixe21@yahoo.com';TO_DATE('2014-03-23','YYYY-MM-DD');TO_DATE('2014-04-03','YYYY-MM-DD');TO_DATE('2014-04-03','YYYY-MM-DD');93467;'No';'Si';
6246127;'do4@uniandes.edu.co';TO_DATE('2013-08-10','YYYY-MM-DD');TO_DATE('2013-08-25','YYYY-MM-DD');NULL;100232;'Si';'No';
7584711;'buza67@gmail.com';TO_DATE('2013-05-21','YYYY-MM-DD');TO_DATE('2013-06-01','YYYY-MM-DD');NULL;32530;'No';'No';
9922969;'xe69@gmail.com';TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');NULL;219589;'Si';'No';
690929;'mu11@uniandes.edu.co';TO_DATE('2013-11-08','YYYY-MM-DD');TO_DATE('2013-11-22','YYYY-MM-DD');TO_DATE('2013-11-22','YYYY-MM-DD');138306;'No';'Si';
8740114;'bo39@hotmail.com';TO_DATE('2013-12-11','YYYY-MM-DD');TO_DATE('2013-12-23','YYYY-MM-DD');NULL;128317;'No';'No';
4665573;'gipe93@hotmail.com';TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-24','YYYY-MM-DD');NULL;285989;'No';'No';
6866903;'ku50@hotmail.com';TO_DATE('2014-01-11','YYYY-MM-DD');TO_DATE('2014-01-26','YYYY-MM-DD');TO_DATE('2014-01-25','YYYY-MM-DD');247091;'No';'Si';
5755866;'tuwo3@hotmail.com';TO_DATE('2013-11-22','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');TO_DATE('2013-12-05','YYYY-MM-DD');164554;'No';'Si';
8695895;'nu59@gmail.com';TO_DATE('2013-09-22','YYYY-MM-DD');TO_DATE('2013-10-07','YYYY-MM-DD');TO_DATE('2013-10-07','YYYY-MM-DD');46463;'No';'Si';
4604705;'pa11@hotmail.com';TO_DATE('2013-09-20','YYYY-MM-DD');TO_DATE('2013-10-05','YYYY-MM-DD');NULL;114784;'Si';'No';
995006;'qati23@yahoo.com';TO_DATE('2014-03-21','YYYY-MM-DD');TO_DATE('2014-03-30','YYYY-MM-DD');NULL;198441;'No';'No';
1896046;'wa75@yahoo.com';TO_DATE('2013-10-20','YYYY-MM-DD');TO_DATE('2013-11-03','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');166733;'No';'Si';
2177600;'ji4@hotmail.com';TO_DATE('2013-07-06','YYYY-MM-DD');TO_DATE('2013-07-17','YYYY-MM-DD');TO_DATE('2013-07-12','YYYY-MM-DD');257610;'No';'Si';
2755281;'gipe93@hotmail.com';TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-30','YYYY-MM-DD');TO_DATE('2013-09-03','YYYY-MM-DD');249885;'No';'Si';
8663334;'su66@yahoo.com';TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-28','YYYY-MM-DD');NULL;28782;'Si';'No';
6845188;'ce70@uniandes.edu.co';TO_DATE('2014-01-17','YYYY-MM-DD');TO_DATE('2014-01-25','YYYY-MM-DD');NULL;13069;'Si';'No';
1689125;'bo39@hotmail.com';TO_DATE('2013-11-27','YYYY-MM-DD');TO_DATE('2013-12-11','YYYY-MM-DD');NULL;215316;'Si';'No';
462920;'mare65@hotmail.com';TO_DATE('2013-04-21','YYYY-MM-DD');TO_DATE('2013-04-28','YYYY-MM-DD');TO_DATE('2013-04-30','YYYY-MM-DD');296148;'No';'Si';
4998735;'cu33@gmail.com';TO_DATE('2013-09-26','YYYY-MM-DD');TO_DATE('2013-10-08','YYYY-MM-DD');TO_DATE('2013-10-04','YYYY-MM-DD');143091;'No';'Si';
3329544;'huqi23@gmail.com';TO_DATE('2013-04-19','YYYY-MM-DD');TO_DATE('2013-05-04','YYYY-MM-DD');NULL;14113;'No';'No';
3896687;'tuno67@gmail.com';TO_DATE('2013-12-31','YYYY-MM-DD');TO_DATE('2014-01-14','YYYY-MM-DD');NULL;197253;'Si';'No';
5037362;'te97@gmail.com';TO_DATE('2013-04-16','YYYY-MM-DD');TO_DATE('2013-04-28','YYYY-MM-DD');NULL;244713;'Si';'No';
9205771;'pese65@gmail.com';TO_DATE('2013-04-23','YYYY-MM-DD');TO_DATE('2013-05-01','YYYY-MM-DD');NULL;262780;'Si';'No';
5383064;'me32@uniandes.edu.co';TO_DATE('2013-06-12','YYYY-MM-DD');TO_DATE('2013-06-20','YYYY-MM-DD');TO_DATE('2013-06-25','YYYY-MM-DD');202721;'No';'Si';
8727663;'pa11@hotmail.com';TO_DATE('2013-06-23','YYYY-MM-DD');TO_DATE('2013-07-06','YYYY-MM-DD');NULL;251333;'Si';'No';
7097541;'ki77@gmail.com';TO_DATE('2013-12-12','YYYY-MM-DD');TO_DATE('2013-12-27','YYYY-MM-DD');NULL;130229;'No';'No';
690970;'ca37@uniandes.edu.co';TO_DATE('2014-03-18','YYYY-MM-DD');TO_DATE('2014-03-29','YYYY-MM-DD');NULL;170509;'No';'No';
6442133;'veki71@uniandes.edu.co';TO_DATE('2013-07-24','YYYY-MM-DD');TO_DATE('2013-08-05','YYYY-MM-DD');NULL;34069;'Si';'No';
8757370;'ge36@yahoo.com';TO_DATE('2013-10-24','YYYY-MM-DD');TO_DATE('2013-11-07','YYYY-MM-DD');NULL;235003;'No';'No';
7653539;'fali22@gmail.com';TO_DATE('2013-12-26','YYYY-MM-DD');TO_DATE('2014-01-02','YYYY-MM-DD');TO_DATE('2014-01-01','YYYY-MM-DD');203194;'No';'Si';
1007615;'dimi33@gmail.com';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-03-01','YYYY-MM-DD');NULL;52355;'No';'No';
2319645;'taxu38@gmail.com';TO_DATE('2014-01-26','YYYY-MM-DD');TO_DATE('2014-02-03','YYYY-MM-DD');TO_DATE('2014-01-30','YYYY-MM-DD');36296;'No';'Si';
5123816;'ni44@uniandes.edu.co';TO_DATE('2013-12-30','YYYY-MM-DD');TO_DATE('2014-01-07','YYYY-MM-DD');NULL;44964;'No';'No';
3028410;'ni36@yahoo.com';TO_DATE('2013-08-13','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');TO_DATE('2013-08-21','YYYY-MM-DD');122705;'No';'Si';
2460819;'ku31@uniandes.edu.co';TO_DATE('2013-11-13','YYYY-MM-DD');TO_DATE('2013-11-20','YYYY-MM-DD');NULL;292431;'No';'No';
7304693;'wenu82@gmail.com';TO_DATE('2014-02-24','YYYY-MM-DD');TO_DATE('2014-03-10','YYYY-MM-DD');TO_DATE('2014-03-08','YYYY-MM-DD');134627;'No';'Si';
1012449;'xu4@uniandes.edu.co';TO_DATE('2013-08-20','YYYY-MM-DD');TO_DATE('2013-08-28','YYYY-MM-DD');NULL;114979;'Si';'No';
7847989;'cuyu59@hotmail.com';TO_DATE('2014-01-07','YYYY-MM-DD');TO_DATE('2014-01-15','YYYY-MM-DD');TO_DATE('2014-01-16','YYYY-MM-DD');22720;'No';'Si';
1846069;'zige72@hotmail.com';TO_DATE('2013-12-15','YYYY-MM-DD');TO_DATE('2013-12-23','YYYY-MM-DD');NULL;122785;'No';'No';
4083547;'zebo70@yahoo.com';TO_DATE('2014-01-15','YYYY-MM-DD');TO_DATE('2014-01-24','YYYY-MM-DD');NULL;106614;'No';'No';
3942689;'gipe93@hotmail.com';TO_DATE('2014-01-23','YYYY-MM-DD');TO_DATE('2014-02-01','YYYY-MM-DD');TO_DATE('2014-01-30','YYYY-MM-DD');58773;'No';'Si';
2467052;'ni44@uniandes.edu.co';TO_DATE('2013-10-24','YYYY-MM-DD');TO_DATE('2013-11-08','YYYY-MM-DD');NULL;169967;'No';'No';
8709037;'naja94@yahoo.com';TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-09-03','YYYY-MM-DD');NULL;56839;'No';'No';
4050685;'keta84@uniandes.edu.co';TO_DATE('2013-10-11','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');NULL;194835;'No';'No';
4412390;'nolo72@uniandes.edu.co';TO_DATE('2013-09-27','YYYY-MM-DD');TO_DATE('2013-10-08','YYYY-MM-DD');NULL;21780;'No';'No';
2930577;'ca37@uniandes.edu.co';TO_DATE('2013-06-04','YYYY-MM-DD');TO_DATE('2013-06-15','YYYY-MM-DD');TO_DATE('2013-06-15','YYYY-MM-DD');173122;'No';'Si';
9618650;'qisa5@uniandes.edu.co';TO_DATE('2013-05-08','YYYY-MM-DD');TO_DATE('2013-05-20','YYYY-MM-DD');TO_DATE('2013-05-20','YYYY-MM-DD');277113;'No';'Si';
7317997;'wa60@gmail.com';TO_DATE('2014-03-07','YYYY-MM-DD');TO_DATE('2014-03-22','YYYY-MM-DD');NULL;10615;'No';'No';
1501672;'yidu85@hotmail.com';TO_DATE('2014-03-07','YYYY-MM-DD');TO_DATE('2014-03-19','YYYY-MM-DD');NULL;209709;'Si';'No';
2206428;'ki77@gmail.com';TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-20','YYYY-MM-DD');NULL;121786;'Si';'No';
1304708;'se30@hotmail.com';TO_DATE('2013-05-17','YYYY-MM-DD');TO_DATE('2013-05-30','YYYY-MM-DD');NULL;91382;'No';'No';
1406822;'dimi33@gmail.com';TO_DATE('2013-07-10','YYYY-MM-DD');TO_DATE('2013-07-19','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');177245;'No';'Si';
9684379;'wu28@yahoo.com';TO_DATE('2013-12-31','YYYY-MM-DD');TO_DATE('2014-01-13','YYYY-MM-DD');TO_DATE('2014-01-08','YYYY-MM-DD');32026;'No';'Si';
72748;'wu28@yahoo.com';TO_DATE('2014-01-12','YYYY-MM-DD');TO_DATE('2014-01-23','YYYY-MM-DD');NULL;198903;'No';'No';
6121258;'gixi51@yahoo.com';TO_DATE('2013-05-06','YYYY-MM-DD');TO_DATE('2013-05-15','YYYY-MM-DD');NULL;146421;'No';'No';
178765;'ku50@hotmail.com';TO_DATE('2013-06-07','YYYY-MM-DD');TO_DATE('2013-06-19','YYYY-MM-DD');NULL;148317;'No';'No';
3924993;'yidu85@hotmail.com';TO_DATE('2014-02-09','YYYY-MM-DD');TO_DATE('2014-02-24','YYYY-MM-DD');TO_DATE('2014-02-24','YYYY-MM-DD');96377;'No';'Si';
5975535;'taxu38@gmail.com';TO_DATE('2014-04-08','YYYY-MM-DD');TO_DATE('2014-04-18','YYYY-MM-DD');TO_DATE('2014-04-20','YYYY-MM-DD');257654;'No';'Si';
599188;'ne28@gmail.com';TO_DATE('2013-10-23','YYYY-MM-DD');TO_DATE('2013-10-30','YYYY-MM-DD');TO_DATE('2013-11-02','YYYY-MM-DD');255996;'No';'Si';
8458599;'suga36@uniandes.edu.co';TO_DATE('2014-02-01','YYYY-MM-DD');TO_DATE('2014-02-13','YYYY-MM-DD');NULL;107015;'No';'No';
2461758;'ku31@uniandes.edu.co';TO_DATE('2013-08-06','YYYY-MM-DD');TO_DATE('2013-08-18','YYYY-MM-DD');TO_DATE('2013-08-22','YYYY-MM-DD');82426;'No';'Si';
5774726;'taxu38@gmail.com';TO_DATE('2014-03-31','YYYY-MM-DD');TO_DATE('2014-04-07','YYYY-MM-DD');NULL;274940;'Si';'No';
5565707;'so82@gmail.com';TO_DATE('2013-12-09','YYYY-MM-DD');TO_DATE('2013-12-18','YYYY-MM-DD');TO_DATE('2013-12-20','YYYY-MM-DD');92350;'No';'Si';
8545577;'wa60@gmail.com';TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-28','YYYY-MM-DD');NULL;292448;'No';'No';
9050209;'la91@yahoo.com';TO_DATE('2014-01-29','YYYY-MM-DD');TO_DATE('2014-02-11','YYYY-MM-DD');NULL;117829;'No';'No';
4788202;'de37@uniandes.edu.co';TO_DATE('2013-05-22','YYYY-MM-DD');TO_DATE('2013-05-29','YYYY-MM-DD');TO_DATE('2013-05-24','YYYY-MM-DD');170833;'No';'Si';
1378957;'veki71@uniandes.edu.co';TO_DATE('2013-05-04','YYYY-MM-DD');TO_DATE('2013-05-15','YYYY-MM-DD');NULL;262678;'No';'No';
9267711;'vofe30@yahoo.com';TO_DATE('2014-02-07','YYYY-MM-DD');TO_DATE('2014-02-16','YYYY-MM-DD');NULL;218722;'No';'No';
2836788;'su66@yahoo.com';TO_DATE('2013-07-17','YYYY-MM-DD');TO_DATE('2013-07-30','YYYY-MM-DD');TO_DATE('2013-07-25','YYYY-MM-DD');46641;'No';'Si';
6638869;'ru65@gmail.com';TO_DATE('2013-07-19','YYYY-MM-DD');TO_DATE('2013-07-30','YYYY-MM-DD');NULL;162857;'Si';'No';
6963765;'ku50@hotmail.com';TO_DATE('2013-09-11','YYYY-MM-DD');TO_DATE('2013-09-24','YYYY-MM-DD');TO_DATE('2013-09-20','YYYY-MM-DD');72862;'No';'Si';
4666479;'geqo14@gmail.com';TO_DATE('2013-12-31','YYYY-MM-DD');TO_DATE('2014-01-08','YYYY-MM-DD');TO_DATE('2014-01-08','YYYY-MM-DD');48973;'No';'Si';
6974640;'fali22@gmail.com';TO_DATE('2013-11-19','YYYY-MM-DD');TO_DATE('2013-12-02','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');294493;'No';'Si';
8257065;'beno69@gmail.com';TO_DATE('2013-07-12','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');NULL;258040;'No';'No';
4374924;'fuke46@yahoo.com';TO_DATE('2013-11-28','YYYY-MM-DD');TO_DATE('2013-12-13','YYYY-MM-DD');NULL;285135;'No';'No';
1093809;'gipe93@hotmail.com';TO_DATE('2013-06-28','YYYY-MM-DD');TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');212502;'No';'Si';
