DIRECCION_ELECTRONICA;NOMBRE;DOC_IDENTIFICACION;PALABRA_CLAVE;CIUDAD;DEPARTAMENTO;NACIONALIDAD;DIRECCION_FISICA;CODIGO_POSTAL;TELEFONO;ROL;TIPO;
'na80@gmail.com';'Viviana Maldonado Correa';'C.C. 916716255';'eoKOz3liD';NULL;NULL;NULL;'Calle 56 #11-73';315;NULL;'Proveedor';'Persona natural';
'nu59@gmail.com';'Patricia Eva Benítez Aguirre';'C.C. 593398387';'Y59Ny1nUO';'Medellín';'Antioquia';'Colombiano';'Carrera 45 #24-11';260;NULL;'Administrador de local';'Persona natural';
'peqe75@gmail.com';'Marta Medina Mendoza';'C.C. 285979009';'NZqpwI8Zcsj7';NULL;NULL;NULL;'Calle 99 #40-29';92;'2426004';'Proveedor';'Persona natural';
'hago6@uniandes.edu.co';'Restaurante 941';'NIT 446063669';'rqN97gvx';'Bogotá';'Cundinamarca';'Colombiano';'Calle 25 #32-61';913;NULL;'Comprador mayorista';'Empresa';
'dimi33@gmail.com';'Hotel 737';'NIT 303848939';'CjyHRq0rmRy';'Medellín';'Antioquia';'Colombiano';'Carrera 77 #30-12';424;NULL;'Comprador mayorista';'Empresa';
'xuze3@yahoo.com';'Laura Verónica Vega Vargas';'C.C. 297094012';'TUtXmKST';'Medellín';'Antioquia';'Colombiano';NULL;566;'2277903';'Proveedor';'Persona natural';
'tuwo3@hotmail.com';'Hotel 583';'NIT 155731994';'DFiESeD7H8';NULL;NULL;NULL;'Calle 8 #86-25';NULL;'2586354';'Comprador mayorista';'Empresa';
'nifo46@uniandes.edu.co';'Supermercado 147';'NIT 95793973';'CZ1rJO6H';NULL;NULL;NULL;NULL;448;NULL;'Comprador mayorista';'Empresa';
'du32@hotmail.com';'Lorena Mónica Rojas Acosta';'C.C. 776589278';'LbDPJFmq9p6M';'Bogotá';'Cundinamarca';'Colombiano';'Calle 59 #88-99';NULL;NULL;'Proveedor';'Persona natural';
'ra4@gmail.com';'Hotel 465';'NIT 698365228';'zElM6FhWEU';'Bucaramanga';'Santander';'Colombiano';'Calle 53 #90-08';521;'7105594';'Comprador mayorista';'Empresa';
'ledi49@gmail.com';'Restaurante 602';'NIT 969780319';'65ZgIMvhOE';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'4578547';'Comprador mayorista';'Empresa';
'li12@yahoo.com';'Milena Matilde Acuña Romero';'C.C. 409062529';'LywiJSWJhr3O';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 73 #89-83';769;'7495038';'Proveedor';'Persona natural';
'ce47@uniandes.edu.co';'Natalia Navarro Valdéz';'C.C. 817552140';'Fu454VGIiYo';'Cali';'Valle del Cauca';'Colombiano';'Calle 77 #35-92';79;NULL;'Proveedor';'Persona natural';
'fili55@yahoo.com';'Carolina Lina Mendoza Páez';'C.C. 775939443';'QRUnIuSy89';'Bucaramanga';'Santander';'Colombiano';'Calle 58 #17-32';NULL;NULL;'Administrador de local';'Persona natural';
'fali22@gmail.com';'Mauricio Ernesto Correa Ramírez';'C.C. 198312984';'iPkixPebP';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 17 #46-35';NULL;NULL;'Administrador de local';'Persona natural';
'wa75@yahoo.com';'Daniela Marta Rivero Cardozo';'C.C. 405419468';'9c7H7g222bSr';'Bogotá';'Cundinamarca';'Colombiano';'Calle 6 #6-24';NULL;'2334193';'Administrador de local';'Persona natural';
'pa11@hotmail.com';'Supermercado 593';'NIT 981130776';'yMMh4bOiS';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 46 #11-30';NULL;'5694077';'Comprador mayorista';'Empresa';
'taxu38@gmail.com';'Hotel 663';'NIT 492665042';'RvOEKOMUZT2';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'co11@uniandes.edu.co';'Jenny Erica Medina Arce';'C.C. 242158836';'MtFCjNLKOS';'Bogotá';'Cundinamarca';'Colombiano';'Calle 39 #28-53';NULL;NULL;'Administrador de local';'Persona natural';
'wa60@gmail.com';'Beatriz Viviana Medina López';'C.C. 996007851';'l2yce8e9w';NULL;NULL;NULL;'Calle 57 #11-69';212;'3205858';'Administrador de local';'Persona natural';
'to8@yahoo.com';'Gonzalo Salamanca Quiroga';'C.C. 514418658';'8Uh8gNkQ';'Medellín';'Antioquia';'Colombiano';NULL;531;NULL;'Proveedor';'Persona natural';
'kido42@uniandes.edu.co';'Doris Mendoza Gómez';'C.C. 281389686';'ysojYedTAA';'Cali';'Valle del Cauca';'Colombiano';'Calle 9 #7-20';904;'6042866';'Proveedor';'Persona natural';
'bi73@uniandes.edu.co';'Restaurante 520';'NIT 550655363';'FxRYJMIzhG';'Bucaramanga';'Santander';'Colombiano';'Carrera 50 #23-08';708;'4392395';'Comprador mayorista';'Empresa';
'heqi29@hotmail.com';'Andrés Víctor Aguirre Vera';'C.C. 303595886';'tCyskpKf3M7';NULL;NULL;NULL;'Carrera 43 #82-76';NULL;NULL;'Administrador de local';'Persona natural';
'ru61@uniandes.edu.co';'Lina Cruz Valdéz';'C.C. 479066574';'wxILf8IM';'Cali';'Valle del Cauca';'Colombiano';NULL;904;NULL;'Proveedor';'Persona natural';
'jaqe80@uniandes.edu.co';'Jairo Efraín Mendoza Herrera';'C.C. 96771875';'Ahui5cjLP05';'Medellín';'Antioquia';'Colombiano';'Carrera 56 #26-99';NULL;NULL;'Proveedor';'Persona natural';
'suga36@uniandes.edu.co';'Soledad Elizabeth Toledo Núñez';'C.C. 893863753';'lml0moh1bJ9';'Cali';'Valle del Cauca';'Colombiano';'Calle 69 #28-91';NULL;'3759666';'Administrador de local';'Persona natural';
'ru11@hotmail.com';'Marcela Ofelia Ortiz Núñez';'C.C. 592004734';'yEZ08K6cn';NULL;NULL;NULL;NULL;NULL;'2597468';'Administrador de local';'Persona natural';
'ya89@yahoo.com';'Supermercado 411';'NIT 389406448';'aVQUIHjGtFJ';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 24 #58-56';729;NULL;'Comprador mayorista';'Empresa';
'keta84@uniandes.edu.co';'Amanda Acosta Ríos';'C.C. 238618382';'QJNwiQbSt';NULL;NULL;NULL;'Carrera 29 #30-18';250;NULL;'Administrador de local';'Persona natural';
'paki19@yahoo.com';'Lina Ríos Bravo';'C.C. 350848722';'JOjdNdsv5V';'Bucaramanga';'Santander';'Colombiano';NULL;702;'4569228';'Proveedor';'Persona natural';
'meco47@hotmail.com';'Julieta Correa Rodríguez';'C.C. 807327684';'2OSPEWKke1S';NULL;NULL;NULL;'Carrera 99 #26-40';NULL;'3219801';'Administrador de local';'Persona natural';
'gici81@gmail.com';'Sonia Ángela Núñez Soto';'C.C. 43425248';'yxaAel28gegA';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 81 #88-75';634;'6642862';'Administrador de local';'Persona natural';
'qedi8@yahoo.com';'Supermercado 224';'NIT 744349383';'5QgFZTo1';'Bucaramanga';'Santander';'Colombiano';'Calle 25 #45-93';838;'4825427';'Comprador mayorista';'Empresa';
'fu41@hotmail.com';'Matilde María Flórez Gómez';'C.C. 453142926';'ViXYFrhmDW5';'Bucaramanga';'Santander';'Colombiano';'Calle 97 #69-45';699;'6002142';'Proveedor';'Persona natural';
'zufo3@hotmail.com';'Federico Sebastián Jiménez Toledo';'C.C. 321921539';'hN02VgaZKx';'Bucaramanga';'Santander';'Colombiano';NULL;505;'2449415';'Proveedor';'Persona natural';
'pavi78@uniandes.edu.co';'Marisol Marta Domínguez Valdéz';'C.C. 515270723';'xNPeX9VO';'Cali';'Valle del Cauca';'Colombiano';'Calle 4 #4-33';NULL;'3884773';'Proveedor';'Persona natural';
'su66@yahoo.com';'Hotel 313';'NIT 467411231';'70msJFVsmkdV';'Barranquilla';'Atlántico';'Colombiano';'Carrera 41 #49-09';NULL;'5940975';'Comprador mayorista';'Empresa';
'seqo49@uniandes.edu.co';'Álvaro Hernando Rojas Ávila';'C.C. 657114485';'zLpgPA9F';'Bucaramanga';'Santander';'Colombiano';'Carrera 21 #60-49';NULL;'6447747';'Proveedor';'Persona natural';
'lu59@gmail.com';'Supermercado 342';'NIT 123794548';'eJemj47j';'Barranquilla';'Atlántico';'Colombiano';'Carrera 52 #6-60';646;'2344377';'Comprador mayorista';'Empresa';
'bowi1@yahoo.com';'Jorge Horacio Quiroga García';'C.C. 619413153';'YGzKvonQQPcU';NULL;NULL;NULL;'Carrera 10 #42-27';302;'6221268';'Administrador de local';'Persona natural';
'zige72@hotmail.com';'Restaurante 61';'NIT 863676264';'qS2qbDax1eIw';'Bucaramanga';'Santander';'Colombiano';NULL;155;NULL;'Comprador mayorista';'Empresa';
'yi85@uniandes.edu.co';'Sandra Victoria Valdéz Cáceres';'C.C. 885120630';'0yNpBOQBxn';'Barranquilla';'Atlántico';'Colombiano';'Carrera 70 #69-73';NULL;NULL;'Proveedor';'Persona natural';
'ki46@yahoo.com';'Supermercado 915';'NIT 55325619';'IXZ6u6yYGlz';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 80 #12-32';967;'7047603';'Comprador mayorista';'Empresa';
'naja94@yahoo.com';'Hotel 761';'NIT 276528221';'FPdHZfOuVFX';'Bucaramanga';'Santander';'Colombiano';'Calle 40 #95-65';NULL;NULL;'Comprador mayorista';'Empresa';
'cuyu59@hotmail.com';'Benjamín Nelson Cáceres Méndez';'C.C. 968340401';'zqfQgFPxszkL';'Medellín';'Antioquia';'Colombiano';'Calle 29 #46-58';NULL;'5372604';'Administrador de local';'Persona natural';
'yidu85@hotmail.com';'Hotel 699';'NIT 811749875';'I8cWVl5S2AXR';'Bogotá';'Cundinamarca';'Colombiano';NULL;547;NULL;'Comprador mayorista';'Empresa';
'vigi73@hotmail.com';'Juliana Natalia Salamanca Romero';'C.C. 979430716';'bliovk6F';'Medellín';'Antioquia';'Colombiano';NULL;NULL;'5104494';'Administrador de local';'Persona natural';
'geqo14@gmail.com';'Restaurante 830';'NIT 998371357';'nLwWKtRmQ';NULL;NULL;NULL;NULL;NULL;'4095952';'Comprador mayorista';'Empresa';
'ya79@uniandes.edu.co';'Eduardo Néstor Morales García';'C.C. 497940123';'IGj4qynRHj';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 5 #21-61';433;NULL;'Administrador de local';'Persona natural';
'qe27@yahoo.com';'Daniela Morales Leiva';'C.C. 486340256';'xnGLS6Zs4B';'Bucaramanga';'Santander';'Colombiano';'Calle 58 #1-49';160;'3264568';'Administrador de local';'Persona natural';
'bu86@yahoo.com';'María Díaz Cabrera';'C.C. 768550580';'CShFKe2ZVa';'Bogotá';'Cundinamarca';'Colombiano';'Calle 61 #42-93';305;'4898384';'Proveedor';'Persona natural';
'fo73@yahoo.com';'Restaurante 577';'NIT 843100768';'17ci4Wwgk';'Barranquilla';'Atlántico';'Colombiano';NULL;669;'2649602';'Comprador mayorista';'Empresa';
'ki77@gmail.com';'Virgilio Sebastián Pérez Rivero';'C.C. 725923593';'VElkkCL3DH';'Cali';'Valle del Cauca';'Colombiano';'Carrera 34 #80-25';520;NULL;'Administrador de local';'Persona natural';
'mo36@gmail.com';'Josefina Lucía Escobar García';'C.C. 52512740';'Rp0GolY5';'Medellín';'Antioquia';'Colombiano';'Carrera 26 #15-23';NULL;'2504168';'Proveedor';'Persona natural';
'gaso79@gmail.com';'Natalia Manuela Suárez Páez';'C.C. 409115804';'HNKUqbsKlf';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;'6253666';'Administrador de local';'Persona natural';
'xo71@uniandes.edu.co';'Vicente Samuel Herrera López';'C.C. 169896363';'mBwPMmjgy';'Barranquilla';'Atlántico';'Colombiano';'Carrera 62 #5-36';652;'6641725';'Administrador de local';'Persona natural';
'pese65@gmail.com';'Supermercado 474';'NIT 324956011';'nJnR737mDp';'Bogotá';'Cundinamarca';'Colombiano';'Calle 5 #62-62';810;'6390418';'Comprador mayorista';'Empresa';
'dipa75@yahoo.com';'David Agustín Arias Herrera';'C.C. 944277810';'DJf03cwPFPi';'Cali';'Valle del Cauca';'Colombiano';NULL;870;NULL;'Administrador de local';'Persona natural';
'ge36@yahoo.com';'Restaurante 849';'NIT 220822652';'n5HZPVXv6Vi';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;'3957640';'Comprador mayorista';'Empresa';
'lo35@uniandes.edu.co';'Paula Melisa Vera López';'C.C. 323094160';'87VUUj5L';'Barranquilla';'Atlántico';'Colombiano';'Carrera 96 #61-49';976;NULL;'Proveedor';'Persona natural';
'zi33@uniandes.edu.co';'Miguel Castillo Benítez';'C.C. 192378568';'SFBkkZdnF';NULL;NULL;NULL;NULL;NULL;'2110090';'Administrador de local';'Persona natural';
'sapu23@gmail.com';'Supermercado 170';'NIT 105474624';'HKJZT302pAU';NULL;NULL;NULL;'Calle 16 #88-40';NULL;'6544753';'Comprador mayorista';'Empresa';
'tu39@yahoo.com';'Josefina Teresa Rivero Martínez';'C.C. 787267342';'83TYY1GHZSq9';'Bogotá';'Cundinamarca';'Colombiano';'Calle 39 #2-77';771;'6387917';'Proveedor';'Persona natural';
'jo58@yahoo.com';'Roberto Méndez Torres';'C.C. 728263909';'uaA31sPt9';'Barranquilla';'Atlántico';'Colombiano';'Carrera 35 #10-70';NULL;'5508408';'Proveedor';'Persona natural';
'ne73@gmail.com';'Fabio Francisco Chávez Ramos';'C.C. 675336742';'CG1whgJzRcW';'Medellín';'Antioquia';'Colombiano';'Carrera 9 #35-22';35;'5220364';'Administrador de local';'Persona natural';
'mevu17@yahoo.com';'Marisol Marta Acuña Cardozo';'C.C. 779411650';'FzvE3Xg7R6v9';'Medellín';'Antioquia';'Colombiano';'Carrera 1 #54-48';269;NULL;'Administrador de local';'Persona natural';
'ma9@uniandes.edu.co';'Humberto Joaquín Correa Cardozo';'C.C. 368514066';'xfvI4PXX';'Barranquilla';'Atlántico';'Colombiano';'Carrera 80 #9-66';930;NULL;'Administrador de local';'Persona natural';
'to52@gmail.com';'Cecilia Maldonado Quiroga';'C.C. 90775528';'8puJta45zL';'Barranquilla';'Atlántico';'Colombiano';NULL;882;'4608709';'Proveedor';'Persona natural';
'cipe51@uniandes.edu.co';'Vicente Guillermo Escobar López';'C.C. 781412454';'H7iOt8Vgjfy';'Barranquilla';'Atlántico';'Colombiano';'Calle 30 #70-04';451;NULL;'Proveedor';'Persona natural';
'te99@hotmail.com';'Benjamín Lucas Ramos García';'C.C. 115103156';'ixQl6HbI';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'6572772';'Proveedor';'Persona natural';
'nu96@hotmail.com';'Supermercado 999';'NIT 193445306';'fchgq4ab';'Medellín';'Antioquia';'Colombiano';NULL;311;'3871781';'Comprador mayorista';'Empresa';
'wu95@yahoo.com';'Supermercado 244';'NIT 751736952';'VPrcGFGHM';NULL;NULL;NULL;NULL;29;NULL;'Comprador mayorista';'Empresa';
'fu96@yahoo.com';'Supermercado 845';'NIT 20313565';'zrAiG4bpwrh';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 88 #70-57';NULL;NULL;'Comprador mayorista';'Empresa';
'mugu51@yahoo.com';'Efraín Jimmy Flórez Leiva';'C.C. 379323128';'K2GEpDaNz';'Barranquilla';'Atlántico';'Colombiano';'Carrera 8 #15-64';NULL;'5913063';'Proveedor';'Persona natural';
'wenu82@yahoo.com';'Enrique Rodolfo Acosta Velázquez';'C.C. 211182136';'uRt3GPVVNqh';'Bucaramanga';'Santander';'Colombiano';'Calle 87 #40-78';440;NULL;'Administrador de local';'Persona natural';
'cava5@uniandes.edu.co';'Ernesto Jairo Núñez Méndez';'C.C. 697892762';'MfWMzCsq';'Bogotá';'Cundinamarca';'Colombiano';NULL;486;NULL;'Proveedor';'Persona natural';
'cu3@yahoo.com';'Patricia Carolina Flórez Gutiérrez';'C.C. 201344990';'28rEu0ToiR8';'Bucaramanga';'Santander';'Colombiano';'Calle 50 #16-07';565;'2764658';'Administrador de local';'Persona natural';
'nequ59@yahoo.com';'Marcela Juana Medina Ortiz';'C.C. 908099900';'LFidXE8fDAV';'Bucaramanga';'Santander';'Colombiano';'Calle 99 #11-81';976;'3937083';'Administrador de local';'Persona natural';
'po27@yahoo.com';'Consuelo Helena Gutiérrez García';'C.C. 226590840';'ukBGHz727M8Z';'Barranquilla';'Atlántico';'Colombiano';NULL;248;NULL;'Administrador de local';'Persona natural';
'yi84@gmail.com';'Marisol Leonor Ávila Arias';'C.C. 661413979';'pSXDDztq6ALX';NULL;NULL;NULL;NULL;NULL;NULL;'Administrador de local';'Persona natural';
'mu79@yahoo.com';'Roberto Alonso Castro Castro';'C.C. 751315590';'oPfFNfL9E';NULL;NULL;NULL;'Calle 41 #66-41';789;'7118667';'Proveedor';'Persona natural';
'ha92@hotmail.com';'Ana Jenny Pérez Arce';'C.C. 586886590';'0TNVuPRSJRx3';NULL;NULL;NULL;'Carrera 43 #67-47';32;'7157131';'Proveedor';'Persona natural';
'li91@hotmail.com';'Verónica Aguirre Vega';'C.C. 835522879';'zYgybsgaTP';NULL;NULL;NULL;'Carrera 95 #20-06';570;NULL;'Proveedor';'Persona natural';
'cu90@hotmail.com';'Restaurante 345';'NIT 314500092';'k5eFqWT6pcL';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'5697264';'Comprador mayorista';'Empresa';
'wo55@yahoo.com';'Adriana Luisa Martínez González';'C.C. 802285724';'fKVGsYvFMTh';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'6449956';'Administrador de local';'Persona natural';
'qulo32@uniandes.edu.co';'Pedro Morales Páez';'C.C. 231578171';'YmjlTi2PJ';'Bucaramanga';'Santander';'Colombiano';'Calle 1 #72-41';NULL;NULL;'Administrador de local';'Persona natural';
'ne89@gmail.com';'Clara Jiménez Córdoba';'C.C. 891608486';'CqusHS8zxP';NULL;NULL;NULL;NULL;273;'5330299';'Proveedor';'Persona natural';
'junu95@hotmail.com';'María Rodríguez Córdoba';'C.C. 213806547';'V4bhMWgt';'Cali';'Valle del Cauca';'Colombiano';'Carrera 45 #96-08';546;NULL;'Administrador de local';'Persona natural';
'xa73@gmail.com';'Jimena Silva Navarro';'C.C. 36524062';'wYIcAlACFF';'Bogotá';'Cundinamarca';'Colombiano';NULL;31;'3731847';'Proveedor';'Persona natural';
'kodu76@hotmail.com';'Supermercado 919';'NIT 463708544';'ioBMIptn';'Bogotá';'Cundinamarca';'Colombiano';'Calle 93 #81-76';278;'2554199';'Comprador mayorista';'Empresa';
'muja81@gmail.com';'Restaurante 883';'NIT 561026714';'FUd4ZAfERi8';NULL;NULL;NULL;NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'wuco79@uniandes.edu.co';'Valentina Mendoza Méndez';'C.C. 700145841';'MpFNxZwSG';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'2495693';'Proveedor';'Persona natural';
'ze85@gmail.com';'Arturo Flórez Moreno';'C.C. 721750388';'dguBhLxQ1F';'Medellín';'Antioquia';'Colombiano';'Carrera 14 #38-46';649;NULL;'Administrador de local';'Persona natural';
'me18@gmail.com';'Doris Núñez Gutiérrez';'C.C. 948232374';'LOG5dcyv';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 56 #96-28';NULL;NULL;'Administrador de local';'Persona natural';
'nazi42@yahoo.com';'Manuela Mariana Soto Maldonado';'C.C. 880378465';'bQvQys4HIO';NULL;NULL;NULL;'Carrera 38 #18-48';713;NULL;'Proveedor';'Persona natural';
'nafu54@gmail.com';'Supermercado 394';'NIT 668240366';'9sCErnAteLz';'Bogotá';'Cundinamarca';'Colombiano';'Calle 54 #39-89';705;'5664983';'Comprador mayorista';'Empresa';
'sumo31@yahoo.com';'Rocío Graciela Ávila Núñez';'C.C. 290141253';'GPZ7AM59i';'Barranquilla';'Atlántico';'Colombiano';'Calle 32 #16-06';474;'5434137';'Proveedor';'Persona natural';
'coye46@hotmail.com';'Orlando Julio Páez Navarro';'C.C. 175291836';'GgZGybcHqNfE';NULL;NULL;NULL;NULL;730;'7152311';'Proveedor';'Persona natural';
'da58@uniandes.edu.co';'Adriana Ramírez Suárez';'C.C. 634097426';'la7WTxXmTG7';'Barranquilla';'Atlántico';'Colombiano';'Calle 93 #37-02';NULL;'3682090';'Proveedor';'Persona natural';
'hu10@hotmail.com';'Andrés Óscar Maldonado Maldonado';'C.C. 858319999';'tVhyJpjx';'Medellín';'Antioquia';'Colombiano';NULL;153;NULL;'Administrador de local';'Persona natural';
'ce27@yahoo.com';'Supermercado 402';'NIT 877947421';'BE8QDuRBGRwT';'Medellín';'Antioquia';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'kiyi82@hotmail.com';'Julia Hilda Díaz Molina';'C.C. 216713980';'UZA69E7Za';'Barranquilla';'Atlántico';'Colombiano';'Carrera 89 #50-31';NULL;NULL;'Proveedor';'Persona natural';
'taga17@gmail.com';'Hotel 275';'NIT 811582189';'qCdixuUYD8Hw';NULL;NULL;NULL;'Carrera 77 #71-46';NULL;'3853055';'Comprador mayorista';'Empresa';
'yagi45@uniandes.edu.co';'Eduardo Tomás Rojas Cabrera';'C.C. 40581733';'0mZmsW2F';'Cali';'Valle del Cauca';'Colombiano';'Carrera 79 #68-46';NULL;'6506642';'Proveedor';'Persona natural';
'qu50@hotmail.com';'Claudia Ávila Cáceres';'C.C. 840796271';'i4eLqjNCu8Pz';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'xa15@gmail.com';'Supermercado 900';'NIT 514702699';'4Gsw8yiT';NULL;NULL;NULL;NULL;550;NULL;'Comprador mayorista';'Empresa';
'koxu9@gmail.com';'Sara Lorena Molina Álvarez';'C.C. 116833911';'7ClO66bWuADW';'Cali';'Valle del Cauca';'Colombiano';'Calle 39 #8-19';623;'4757186';'Administrador de local';'Persona natural';
'loma69@uniandes.edu.co';'Virgilio Carlos Quiroga Suárez';'C.C. 675101835';'QLd5ln4DQ7y';'Bucaramanga';'Santander';'Colombiano';NULL;847;NULL;'Proveedor';'Persona natural';
'ce26@gmail.com';'Restaurante 686';'NIT 665450973';'0KyBMAN54CiC';'Medellín';'Antioquia';'Colombiano';NULL;415;NULL;'Comprador mayorista';'Empresa';
'du84@hotmail.com';'Tatiana Josefina Herrera Gutiérrez';'C.C. 455658735';'jxOPBP7zBFa';'Barranquilla';'Atlántico';'Colombiano';NULL;916;'7497811';'Proveedor';'Persona natural';
'ta59@uniandes.edu.co';'Carolina Sofía Soto Moreno';'C.C. 773936124';'yAnUuQ84C';'Bogotá';'Cundinamarca';'Colombiano';NULL;841;'7198112';'Administrador de local';'Persona natural';
'quso89@yahoo.com';'Supermercado 635';'NIT 824574356';'4Qudxx1MU';'Medellín';'Antioquia';'Colombiano';NULL;944;NULL;'Comprador mayorista';'Empresa';
'vebu76@gmail.com';'Simón Johnathan Sánchez Cabrera';'C.C. 694262409';'cAELLUsxgqi';'Medellín';'Antioquia';'Colombiano';'Calle 56 #9-66';NULL;NULL;'Proveedor';'Persona natural';
'mu8@uniandes.edu.co';'Julián Gerardo Ramírez Álvarez';'C.C. 200662422';'wOtQeMj6Y';NULL;NULL;NULL;NULL;478;NULL;'Administrador de local';'Persona natural';
'zo78@uniandes.edu.co';'Juana Amanda Figueroa Méndez';'C.C. 964174285';'BKbSXZFe';'Medellín';'Antioquia';'Colombiano';NULL;378;'6217138';'Administrador de local';'Persona natural';
'je77@hotmail.com';'Milena Ingrid Bravo Escobar';'C.C. 868443264';'R2RdsOFXptxO';'Cali';'Valle del Cauca';'Colombiano';'Calle 38 #94-04';NULL;NULL;'Administrador de local';'Persona natural';
'nice78@gmail.com';'Rodolfo Tobías Ruiz López';'C.C. 403334709';'bxxzIs5mLn0H';'Bucaramanga';'Santander';'Colombiano';NULL;775;NULL;'Administrador de local';'Persona natural';
'loha50@hotmail.com';'Supermercado 806';'NIT 747947904';'lNKwYw6cGvZW';'Medellín';'Antioquia';'Colombiano';'Carrera 11 #2-19';908;NULL;'Comprador mayorista';'Empresa';
'kiqo52@hotmail.com';'Restaurante 262';'NIT 605923037';'QP5ra4F5Gw';'Barranquilla';'Atlántico';'Colombiano';NULL;614;NULL;'Comprador mayorista';'Empresa';
'hovu55@yahoo.com';'Supermercado 923';'NIT 926566177';'EjbS3EsEMC';'Cali';'Valle del Cauca';'Colombiano';'Carrera 58 #1-90';273;'2709737';'Comprador mayorista';'Empresa';
'jo96@yahoo.com';'Eliana Sofía Vargas López';'C.C. 44520892';'Q2ufkjpLZyFn';'Cali';'Valle del Cauca';'Colombiano';NULL;489;'7938841';'Administrador de local';'Persona natural';
'quju35@yahoo.com';'Vanesa Xiomara Figueroa Villalba';'C.C. 710138453';'jFixcfvCCbC';'Bucaramanga';'Santander';'Colombiano';'Calle 42 #97-96';372;NULL;'Administrador de local';'Persona natural';
'voju18@gmail.com';'Hotel 726';'NIT 356136546';'7v2PosqNjoE';'Bogotá';'Cundinamarca';'Colombiano';'Calle 99 #77-68';626;NULL;'Comprador mayorista';'Empresa';
'bate5@uniandes.edu.co';'Restaurante 260';'NIT 417959687';'Y4qWqtLRfN';'Bucaramanga';'Santander';'Colombiano';'Calle 77 #91-82';19;'3433999';'Comprador mayorista';'Empresa';
'zadi37@gmail.com';'Blanca Rojas Martínez';'C.C. 891674634';'2Y6IujG4jNcr';'Bucaramanga';'Santander';'Colombiano';'Calle 87 #17-22';542;'2083226';'Proveedor';'Persona natural';
