NUMERO;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD_SOLICITADA;CANTIDAD_RECIBIDA;COD_PROVEEDOR_ELEGIDO;FECHA_CREACION;FECHA_MAXIMA_PROPUESTAS;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;CALIFICACION_ENTREGA;HA_SIDO_ELEGIDA;HA_SIDO_SATISFECHA;
989550;37;17;9;9;'luhi87@hotmail.com';TO_DATE('2013-06-29','YYYY-MM-DD');TO_TIMESTAMP('2013-07-02 16:36:19','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');4;'Si';'Si';
2351458;70;1;16;0;NULL;TO_DATE('2013-04-24','YYYY-MM-DD');TO_TIMESTAMP('2013-05-05 16:34:11','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9562121;67;6;19;0;NULL;TO_DATE('2013-11-24','YYYY-MM-DD');TO_TIMESTAMP('2013-11-30 08:19:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4118115;56;24;12;0;NULL;TO_DATE('2013-06-25','YYYY-MM-DD');TO_TIMESTAMP('2013-07-01 15:18:49','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7129917;72;5;5;0;'xe68@uniandes.edu.co';TO_DATE('2014-03-08','YYYY-MM-DD');TO_TIMESTAMP('2014-03-19 07:52:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-02','YYYY-MM-DD');NULL;NULL;'Si';'No';
7820617;37;19;4;0;'dutu4@gmail.com';TO_DATE('2013-07-15','YYYY-MM-DD');TO_TIMESTAMP('2013-07-18 01:44:58','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-01','YYYY-MM-DD');NULL;NULL;'Si';'No';
272341;67;2;8;0;'weyo39@yahoo.com';TO_DATE('2014-01-29','YYYY-MM-DD');TO_TIMESTAMP('2014-02-07 10:14:20','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-21','YYYY-MM-DD');NULL;NULL;'Si';'No';
4314311;63;12;19;0;NULL;TO_DATE('2013-11-13','YYYY-MM-DD');TO_TIMESTAMP('2013-11-17 05:29:49','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9067455;15;22;1;1;'la32@uniandes.edu.co';TO_DATE('2013-08-15','YYYY-MM-DD');TO_TIMESTAMP('2013-08-16 13:13:13','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-27','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');5;'Si';'Si';
7812691;1;26;19;0;NULL;TO_DATE('2014-04-19','YYYY-MM-DD');TO_TIMESTAMP('2014-04-25 10:53:19','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7604;4;29;15;0;NULL;TO_DATE('2013-12-23','YYYY-MM-DD');TO_TIMESTAMP('2013-12-27 17:29:50','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4457673;72;4;19;19;'pu19@hotmail.com';TO_DATE('2013-09-06','YYYY-MM-DD');TO_TIMESTAMP('2013-09-13 09:27:48','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-23','YYYY-MM-DD');TO_DATE('2013-09-18','YYYY-MM-DD');5;'Si';'Si';
8989320;54;30;8;0;'xiza99@yahoo.com';TO_DATE('2013-05-31','YYYY-MM-DD');TO_TIMESTAMP('2013-06-07 11:10:25','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-22','YYYY-MM-DD');NULL;NULL;'Si';'No';
9392989;47;30;10;0;NULL;TO_DATE('2013-09-04','YYYY-MM-DD');TO_TIMESTAMP('2013-09-04 18:12:16','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5874379;64;17;5;0;NULL;TO_DATE('2013-07-31','YYYY-MM-DD');TO_TIMESTAMP('2013-08-09 20:11:14','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6736319;63;12;13;0;NULL;TO_DATE('2013-09-05','YYYY-MM-DD');TO_TIMESTAMP('2013-09-05 21:33:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1961657;72;9;20;25;'lebo81@yahoo.com';TO_DATE('2013-05-11','YYYY-MM-DD');TO_TIMESTAMP('2013-05-22 06:51:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-29','YYYY-MM-DD');TO_DATE('2013-06-02','YYYY-MM-DD');1;'Si';'Si';
4473856;68;3;11;0;NULL;TO_DATE('2013-08-19','YYYY-MM-DD');TO_TIMESTAMP('2013-08-20 12:21:24','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6352921;63;26;16;0;'vawa59@hotmail.com';TO_DATE('2014-02-23','YYYY-MM-DD');TO_TIMESTAMP('2014-02-24 05:17:24','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
8333565;60;20;1;0;NULL;TO_DATE('2013-10-05','YYYY-MM-DD');TO_TIMESTAMP('2013-10-08 21:26:51','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1659928;59;13;12;12;'tivu19@uniandes.edu.co';TO_DATE('2013-10-16','YYYY-MM-DD');TO_TIMESTAMP('2013-10-19 17:28:01','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-03','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');3;'Si';'Si';
1146857;17;30;14;0;NULL;TO_DATE('2014-04-16','YYYY-MM-DD');TO_TIMESTAMP('2014-04-22 21:50:16','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8081606;21;17;17;0;NULL;TO_DATE('2014-03-31','YYYY-MM-DD');TO_TIMESTAMP('2014-04-07 16:38:31','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6522765;5;20;12;0;'pehi34@yahoo.com';TO_DATE('2013-06-27','YYYY-MM-DD');TO_TIMESTAMP('2013-07-07 14:41:25','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
4044429;23;27;19;0;NULL;TO_DATE('2013-09-18','YYYY-MM-DD');TO_TIMESTAMP('2013-09-22 16:38:37','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9636916;63;20;19;0;'be2@yahoo.com';TO_DATE('2013-10-02','YYYY-MM-DD');TO_TIMESTAMP('2013-10-04 03:02:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-19','YYYY-MM-DD');NULL;NULL;'Si';'No';
6084428;71;10;2;4;'viji3@yahoo.com';TO_DATE('2014-04-04','YYYY-MM-DD');TO_TIMESTAMP('2014-04-11 09:57:15','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-25','YYYY-MM-DD');TO_DATE('2014-04-27','YYYY-MM-DD');3;'Si';'Si';
8767752;53;21;15;0;'qelu43@yahoo.com';TO_DATE('2013-04-23','YYYY-MM-DD');TO_TIMESTAMP('2013-05-01 01:35:00','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
4079672;64;17;6;0;NULL;TO_DATE('2013-11-23','YYYY-MM-DD');TO_TIMESTAMP('2013-11-27 08:47:22','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9235698;72;3;14;0;NULL;TO_DATE('2014-01-21','YYYY-MM-DD');TO_TIMESTAMP('2014-01-27 02:23:40','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5834776;69;5;3;0;'gu3@gmail.com';TO_DATE('2013-05-26','YYYY-MM-DD');TO_TIMESTAMP('2013-05-29 13:27:59','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-05','YYYY-MM-DD');NULL;NULL;'Si';'No';
1874269;25;12;14;0;NULL;TO_DATE('2014-03-31','YYYY-MM-DD');TO_TIMESTAMP('2014-04-08 16:55:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9809421;71;5;19;28;'bi80@hotmail.com';TO_DATE('2013-09-22','YYYY-MM-DD');TO_TIMESTAMP('2013-09-26 07:44:52','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-09','YYYY-MM-DD');TO_DATE('2013-10-11','YYYY-MM-DD');3;'Si';'Si';
6568860;1;23;4;0;'faku66@hotmail.com';TO_DATE('2014-02-08','YYYY-MM-DD');TO_TIMESTAMP('2014-02-09 14:06:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
1647125;10;15;16;0;NULL;TO_DATE('2014-02-26','YYYY-MM-DD');TO_TIMESTAMP('2014-03-07 03:08:00','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5853310;60;24;20;24;'tuxe71@uniandes.edu.co';TO_DATE('2013-07-20','YYYY-MM-DD');TO_TIMESTAMP('2013-07-24 23:17:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-07','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');0;'Si';'Si';
2295604;71;10;6;0;NULL;TO_DATE('2014-01-18','YYYY-MM-DD');TO_TIMESTAMP('2014-01-22 19:16:26','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5719081;67;5;13;13;'te42@uniandes.edu.co';TO_DATE('2014-01-27','YYYY-MM-DD');TO_TIMESTAMP('2014-01-29 11:55:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-09','YYYY-MM-DD');TO_DATE('2014-02-06','YYYY-MM-DD');5;'Si';'Si';
4394071;71;6;3;0;NULL;TO_DATE('2013-12-06','YYYY-MM-DD');TO_TIMESTAMP('2013-12-10 22:53:18','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3854341;70;9;7;0;'bo31@gmail.com';TO_DATE('2013-12-22','YYYY-MM-DD');TO_TIMESTAMP('2013-12-29 01:30:18','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-07','YYYY-MM-DD');NULL;NULL;'Si';'No';
1277014;25;20;1;1;'riro46@uniandes.edu.co';TO_DATE('2013-06-26','YYYY-MM-DD');TO_TIMESTAMP('2013-06-27 06:22:59','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-11','YYYY-MM-DD');TO_DATE('2013-07-10','YYYY-MM-DD');5;'Si';'Si';
5373612;7;26;13;0;NULL;TO_DATE('2014-04-11','YYYY-MM-DD');TO_TIMESTAMP('2014-04-12 18:10:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9368055;21;15;8;0;NULL;TO_DATE('2013-10-04','YYYY-MM-DD');TO_TIMESTAMP('2013-10-05 02:53:14','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1871585;63;20;17;0;NULL;TO_DATE('2013-11-27','YYYY-MM-DD');TO_TIMESTAMP('2013-11-29 05:15:30','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9194668;72;4;5;5;'xe86@uniandes.edu.co';TO_DATE('2013-11-09','YYYY-MM-DD');TO_TIMESTAMP('2013-11-14 17:31:26','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-29','YYYY-MM-DD');TO_DATE('2013-11-30','YYYY-MM-DD');4;'Si';'Si';
3510367;26;28;20;0;NULL;TO_DATE('2014-02-25','YYYY-MM-DD');TO_TIMESTAMP('2014-03-01 03:34:49','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8817690;1;29;3;0;NULL;TO_DATE('2014-01-28','YYYY-MM-DD');TO_TIMESTAMP('2014-02-08 00:53:32','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2975801;38;22;17;0;NULL;TO_DATE('2013-12-02','YYYY-MM-DD');TO_TIMESTAMP('2013-12-08 19:58:27','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3351522;68;2;20;0;NULL;TO_DATE('2014-01-01','YYYY-MM-DD');TO_TIMESTAMP('2014-01-08 12:26:08','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1667467;70;1;9;0;NULL;TO_DATE('2013-07-22','YYYY-MM-DD');TO_TIMESTAMP('2013-07-27 07:05:09','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5522313;68;3;13;13;'da16@hotmail.com';TO_DATE('2014-04-18','YYYY-MM-DD');TO_TIMESTAMP('2014-04-21 02:04:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-05-04','YYYY-MM-DD');TO_DATE('2014-05-02','YYYY-MM-DD');5;'Si';'Si';
4880932;63;23;13;13;'foze18@uniandes.edu.co';TO_DATE('2013-06-09','YYYY-MM-DD');TO_TIMESTAMP('2013-06-17 23:33:54','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-01','YYYY-MM-DD');TO_DATE('2013-06-26','YYYY-MM-DD');5;'Si';'Si';
6453495;68;10;15;0;NULL;TO_DATE('2013-05-19','YYYY-MM-DD');TO_TIMESTAMP('2013-05-20 09:49:21','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3601151;20;28;8;0;NULL;TO_DATE('2014-01-21','YYYY-MM-DD');TO_TIMESTAMP('2014-01-26 15:37:59','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7213572;67;5;13;0;NULL;TO_DATE('2014-02-27','YYYY-MM-DD');TO_TIMESTAMP('2014-03-08 17:48:40','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1549244;69;7;11;0;'bi18@yahoo.com';TO_DATE('2013-09-03','YYYY-MM-DD');TO_TIMESTAMP('2013-09-06 23:25:19','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-21','YYYY-MM-DD');NULL;NULL;'Si';'No';
1886522;69;7;13;13;'cetu39@hotmail.com';TO_DATE('2013-06-25','YYYY-MM-DD');TO_TIMESTAMP('2013-07-04 14:05:40','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-18','YYYY-MM-DD');0;'Si';'Si';
2566143;51;24;2;0;'mofo72@hotmail.com';TO_DATE('2014-01-13','YYYY-MM-DD');TO_TIMESTAMP('2014-01-19 06:02:19','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-31','YYYY-MM-DD');NULL;NULL;'Si';'No';
2076708;21;25;19;0;NULL;TO_DATE('2013-07-10','YYYY-MM-DD');TO_TIMESTAMP('2013-07-12 04:04:44','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1108421;13;24;2;2;'buzu59@uniandes.edu.co';TO_DATE('2014-02-08','YYYY-MM-DD');TO_TIMESTAMP('2014-02-17 06:00:34','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-26','YYYY-MM-DD');TO_DATE('2014-03-01','YYYY-MM-DD');2;'Si';'Si';
5940369;63;29;18;31;'qoho58@uniandes.edu.co';TO_DATE('2013-10-26','YYYY-MM-DD');TO_TIMESTAMP('2013-11-03 02:20:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-13','YYYY-MM-DD');TO_DATE('2013-11-15','YYYY-MM-DD');3;'Si';'Si';
995409;17;21;12;0;NULL;TO_DATE('2013-09-29','YYYY-MM-DD');TO_TIMESTAMP('2013-10-03 20:13:30','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2277315;66;25;9;0;NULL;TO_DATE('2013-12-22','YYYY-MM-DD');TO_TIMESTAMP('2014-01-02 06:36:21','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5115300;66;25;15;0;NULL;TO_DATE('2013-05-29','YYYY-MM-DD');TO_TIMESTAMP('2013-06-06 14:47:33','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3374029;70;8;11;0;NULL;TO_DATE('2014-02-09','YYYY-MM-DD');TO_TIMESTAMP('2014-02-13 16:12:22','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1147829;44;25;12;12;'qu31@uniandes.edu.co';TO_DATE('2013-10-31','YYYY-MM-DD');TO_TIMESTAMP('2013-11-03 02:51:16','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-13','YYYY-MM-DD');5;'Si';'Si';
960918;69;4;15;0;NULL;TO_DATE('2013-05-05','YYYY-MM-DD');TO_TIMESTAMP('2013-05-06 05:45:12','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7119473;58;30;20;0;'jo66@gmail.com';TO_DATE('2013-06-04','YYYY-MM-DD');TO_TIMESTAMP('2013-06-05 18:30:28','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-16','YYYY-MM-DD');NULL;NULL;'Si';'No';
857447;33;17;6;0;NULL;TO_DATE('2014-04-15','YYYY-MM-DD');TO_TIMESTAMP('2014-04-19 08:22:12','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
647598;57;27;10;0;NULL;TO_DATE('2013-08-16','YYYY-MM-DD');TO_TIMESTAMP('2013-08-25 12:53:03','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5318975;52;11;14;18;'ro41@yahoo.com';TO_DATE('2013-06-07','YYYY-MM-DD');TO_TIMESTAMP('2013-06-16 12:41:55','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-26','YYYY-MM-DD');TO_DATE('2013-06-24','YYYY-MM-DD');5;'Si';'Si';
2699390;47;25;12;0;NULL;TO_DATE('2013-04-24','YYYY-MM-DD');TO_TIMESTAMP('2013-04-25 09:51:37','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7064330;53;18;19;20;'hito4@yahoo.com';TO_DATE('2014-04-04','YYYY-MM-DD');TO_TIMESTAMP('2014-04-12 20:30:42','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-24','YYYY-MM-DD');TO_DATE('2014-04-29','YYYY-MM-DD');0;'Si';'Si';
8369179;69;7;7;0;NULL;TO_DATE('2013-06-06','YYYY-MM-DD');TO_TIMESTAMP('2013-06-08 03:48:17','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5231219;4;17;8;0;NULL;TO_DATE('2013-07-02','YYYY-MM-DD');TO_TIMESTAMP('2013-07-08 19:59:33','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6634992;64;27;6;0;NULL;TO_DATE('2013-07-21','YYYY-MM-DD');TO_TIMESTAMP('2013-07-28 19:15:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7518860;71;5;6;0;NULL;TO_DATE('2013-12-09','YYYY-MM-DD');TO_TIMESTAMP('2013-12-14 06:05:09','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8867874;15;11;1;0;'we7@yahoo.com';TO_DATE('2014-02-20','YYYY-MM-DD');TO_TIMESTAMP('2014-02-21 23:55:54','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-02','YYYY-MM-DD');NULL;NULL;'Si';'No';
2003671;71;2;12;0;NULL;TO_DATE('2014-02-06','YYYY-MM-DD');TO_TIMESTAMP('2014-02-16 17:15:46','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
140349;65;22;10;18;'xoya65@yahoo.com';TO_DATE('2013-08-03','YYYY-MM-DD');TO_TIMESTAMP('2013-08-07 10:20:57','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-21','YYYY-MM-DD');TO_DATE('2013-08-20','YYYY-MM-DD');5;'Si';'Si';
6145195;62;27;13;0;NULL;TO_DATE('2013-07-18','YYYY-MM-DD');TO_TIMESTAMP('2013-07-25 18:01:27','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7458124;12;21;8;0;NULL;TO_DATE('2013-04-27','YYYY-MM-DD');TO_TIMESTAMP('2013-05-04 00:18:23','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4777393;55;24;20;20;'ku16@uniandes.edu.co';TO_DATE('2014-03-16','YYYY-MM-DD');TO_TIMESTAMP('2014-03-19 14:32:43','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-30','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');3;'Si';'Si';
1233034;53;27;11;0;'nu15@uniandes.edu.co';TO_DATE('2013-09-21','YYYY-MM-DD');TO_TIMESTAMP('2013-09-27 04:09:08','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-09','YYYY-MM-DD');NULL;NULL;'Si';'No';
5768649;15;30;8;0;NULL;TO_DATE('2014-03-20','YYYY-MM-DD');TO_TIMESTAMP('2014-03-29 02:27:50','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1065818;69;3;2;0;NULL;TO_DATE('2013-08-19','YYYY-MM-DD');TO_TIMESTAMP('2013-08-25 23:05:17','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8095600;69;7;5;5;'fo67@yahoo.com';TO_DATE('2014-01-25','YYYY-MM-DD');TO_TIMESTAMP('2014-02-04 20:46:49','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-19','YYYY-MM-DD');TO_DATE('2014-02-22','YYYY-MM-DD');2;'Si';'Si';
5288096;48;18;9;0;'di76@hotmail.com';TO_DATE('2013-05-07','YYYY-MM-DD');TO_TIMESTAMP('2013-05-13 19:13:17','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-22','YYYY-MM-DD');NULL;NULL;'Si';'No';
1765904;69;10;19;19;'vono10@uniandes.edu.co';TO_DATE('2013-12-30','YYYY-MM-DD');TO_TIMESTAMP('2014-01-03 21:07:35','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-15','YYYY-MM-DD');TO_DATE('2014-01-14','YYYY-MM-DD');5;'Si';'Si';
6194720;67;1;17;24;'le81@hotmail.com';TO_DATE('2013-10-03','YYYY-MM-DD');TO_TIMESTAMP('2013-10-07 23:12:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-17','YYYY-MM-DD');TO_DATE('2013-10-15','YYYY-MM-DD');5;'Si';'Si';
1676147;45;30;4;0;NULL;TO_DATE('2013-12-17','YYYY-MM-DD');TO_TIMESTAMP('2013-12-22 00:59:37','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6535293;58;19;15;0;NULL;TO_DATE('2013-09-13','YYYY-MM-DD');TO_TIMESTAMP('2013-09-20 08:15:40','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1674465;64;23;9;0;NULL;TO_DATE('2013-06-26','YYYY-MM-DD');TO_TIMESTAMP('2013-06-30 16:06:21','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5968308;10;30;4;0;NULL;TO_DATE('2013-10-25','YYYY-MM-DD');TO_TIMESTAMP('2013-10-28 10:30:24','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2547681;26;15;10;0;NULL;TO_DATE('2013-10-28','YYYY-MM-DD');TO_TIMESTAMP('2013-10-30 23:48:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9386447;57;23;18;0;'wi98@gmail.com';TO_DATE('2013-09-15','YYYY-MM-DD');TO_TIMESTAMP('2013-09-19 03:50:27','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-04','YYYY-MM-DD');NULL;NULL;'Si';'No';
9787140;70;6;4;0;NULL;TO_DATE('2013-09-14','YYYY-MM-DD');TO_TIMESTAMP('2013-09-20 18:21:16','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1737867;11;30;10;0;NULL;TO_DATE('2014-04-11','YYYY-MM-DD');TO_TIMESTAMP('2014-04-18 07:26:01','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5767391;28;23;14;0;'pehi34@yahoo.com';TO_DATE('2014-04-09','YYYY-MM-DD');TO_TIMESTAMP('2014-04-10 07:43:39','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-21','YYYY-MM-DD');NULL;NULL;'Si';'No';
8714321;71;8;20;0;'ji49@uniandes.edu.co';TO_DATE('2014-03-07','YYYY-MM-DD');TO_TIMESTAMP('2014-03-14 02:10:11','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-29','YYYY-MM-DD');NULL;NULL;'Si';'No';
6400789;64;19;14;0;NULL;TO_DATE('2013-10-15','YYYY-MM-DD');TO_TIMESTAMP('2013-10-22 09:08:58','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1020708;56;21;1;0;NULL;TO_DATE('2014-01-20','YYYY-MM-DD');TO_TIMESTAMP('2014-01-28 01:29:33','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5222737;67;4;6;0;NULL;TO_DATE('2013-04-29','YYYY-MM-DD');TO_TIMESTAMP('2013-05-07 12:34:41','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2798449;60;26;3;0;NULL;TO_DATE('2013-12-30','YYYY-MM-DD');TO_TIMESTAMP('2014-01-03 13:41:44','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8592328;19;22;7;0;'lo97@uniandes.edu.co';TO_DATE('2013-11-13','YYYY-MM-DD');TO_TIMESTAMP('2013-11-23 15:37:23','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-02','YYYY-MM-DD');NULL;NULL;'Si';'No';
4426562;71;2;16;0;NULL;TO_DATE('2013-07-26','YYYY-MM-DD');TO_TIMESTAMP('2013-07-31 15:33:37','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
202540;58;26;20;0;'wa73@hotmail.com';TO_DATE('2014-03-27','YYYY-MM-DD');TO_TIMESTAMP('2014-04-03 13:40:59','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-18','YYYY-MM-DD');NULL;NULL;'Si';'No';
1704432;50;15;13;0;'lu35@yahoo.com';TO_DATE('2013-10-31','YYYY-MM-DD');TO_TIMESTAMP('2013-11-01 01:11:38','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-16','YYYY-MM-DD');NULL;NULL;'Si';'No';
7658934;37;27;5;6;'go36@gmail.com';TO_DATE('2014-01-19','YYYY-MM-DD');TO_TIMESTAMP('2014-01-21 17:34:44','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-28','YYYY-MM-DD');TO_DATE('2014-02-02','YYYY-MM-DD');0;'Si';'Si';
7522579;22;25;6;0;'da58@uniandes.edu.co';TO_DATE('2013-07-26','YYYY-MM-DD');TO_TIMESTAMP('2013-07-28 15:06:44','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-08','YYYY-MM-DD');NULL;NULL;'Si';'No';
752533;43;21;14;0;NULL;TO_DATE('2013-06-08','YYYY-MM-DD');TO_TIMESTAMP('2013-06-11 05:44:25','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6015437;58;20;20;0;NULL;TO_DATE('2013-04-21','YYYY-MM-DD');TO_TIMESTAMP('2013-04-22 00:24:11','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
